tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,features
tt0031826,The Private Lives of Elizabeth and Essex,1939,106,"Biography,Drama,History",7.0,6667,"Biography,Drama,History 1939"
tt0031867,The Roaring Twenties,1939,106,"Crime,Drama,Thriller",7.9,17447,"Crime,Drama,Thriller 1939"
tt0031885,The Rules of the Game,1939,110,"Comedy,Drama",7.9,33415,"Comedy,Drama 1939"
tt0031951,Son of Frankenstein,1939,99,"Drama,Horror,Sci-Fi",7.1,13455,"Drama,Horror,Sci-Fi 1939"
tt0031971,Stagecoach,1939,96,"Adventure,Drama,Western",7.8,59026,"Adventure,Drama,Western 1939"
tt0032138,The Wizard of Oz,1939,102,"Adventure,Family,Fantasy",8.1,468255,"Adventure,Family,Fantasy 1939"
tt0032143,The Women,1939,133,"Comedy,Drama",7.7,16116,"Comedy,Drama 1939"
tt0032145,Wuthering Heights,1939,104,"Drama,Romance",7.5,22731,"Drama,Romance 1939"
tt0032155,Young Mr. Lincoln,1939,100,"Biography,Drama",7.5,9956,"Biography,Drama 1939"
tt0032194,"All This, and Heaven Too",1940,141,"Drama,Romance",7.4,5870,"Drama,Romance 1940"
tt0032234,The Bank Dick,1940,72,Comedy,7.1,8257,Comedy 1940
tt0032455,Fantasia,1940,124,"Animation,Family,Fantasy",7.7,111442,"Animation,Family,Fantasy 1940"
tt0032484,Foreign Correspondent,1940,120,"Action,Drama,Romance",7.4,26082,"Action,Drama,Romance 1940"
tt0032536,Go West,1940,80,"Comedy,Musical,Western",6.8,6117,"Comedy,Musical,Western 1940"
tt0032551,The Grapes of Wrath,1940,129,Drama,8.1,107030,Drama 1940
tt0032553,The Great Dictator,1940,125,"Comedy,Drama,War",8.4,258469,"Comedy,Drama,War 1940"
tt0032599,His Girl Friday,1940,92,"Comedy,Drama,Romance",7.8,67985,"Comedy,Drama,Romance 1940"
tt0032635,The Invisible Man Returns,1940,81,"Drama,Horror,Mystery",6.4,6115,"Drama,Horror,Mystery 1940"
tt0032701,The Letter,1940,95,"Crime,Drama,Film-Noir",7.5,15921,"Crime,Drama,Film-Noir 1940"
tt0032728,The Long Voyage Home,1940,105,"Drama,War",6.9,5523,"Drama,War 1940"
tt0032762,The Mark of Zorro,1940,94,"Action,Adventure,Drama",7.5,11958,"Action,Adventure,Drama 1940"
tt0032811,The Mortal Storm,1940,100,Drama,7.7,6868,Drama 1940
tt0032818,The Mummy's Hand,1940,67,"Adventure,Fantasy,Horror",6.0,5425,"Adventure,Fantasy,Horror 1940"
tt0032842,Night Train to Munich,1940,90,"Drama,Romance,Thriller",7.2,6254,"Drama,Romance,Thriller 1940"
tt0032904,The Philadelphia Story,1940,112,"Comedy,Romance",7.8,78584,"Comedy,Romance 1940"
tt0032910,Pinocchio,1940,88,"Adventure,Animation,Comedy",7.5,172840,"Adventure,Animation,Comedy 1940"
tt0032943,Pride and Prejudice,1940,118,"Comedy,Drama,Romance",7.3,10071,"Comedy,Drama,Romance 1940"
tt0032976,Rebecca,1940,130,"Drama,Mystery,Romance",8.1,161296,"Drama,Mystery,Romance 1940"
tt0032981,Remember the Night,1939,94,"Comedy,Drama,Romance",7.5,8334,"Comedy,Drama,Romance 1939"
tt0033028,The Sea Hawk,1940,127,"Action,Adventure,History",7.6,11557,"Action,Adventure,History 1940"
tt0033045,The Shop Around the Corner,1940,99,"Comedy,Drama,Romance",8.0,44256,"Comedy,Drama,Romance 1940"
tt0033107,Stranger on the Third Floor,1940,64,"Crime,Drama,Film-Noir",6.8,5105,"Crime,Drama,Film-Noir 1940"
tt0033149,They Drive by Night,1940,95,"Crime,Drama,Film-Noir",7.2,10039,"Crime,Drama,Film-Noir 1940"
tt0033152,The Thief of Bagdad,1940,106,"Adventure,Family,Fantasy",7.4,15910,"Adventure,Family,Fantasy 1940"
tt0033238,Waterloo Bridge,1940,108,"Drama,Romance,War",7.7,11877,"Drama,Romance,War 1940"
tt0033253,The Westerner,1940,100,"Drama,Western",7.2,7546,"Drama,Western 1940"
tt0033373,Ball of Fire,1941,111,"Comedy,Romance",7.7,15954,"Comedy,Romance 1941"
tt0033388,The Big Store,1941,83,"Comedy,Family,Musical",6.5,5762,"Comedy,Family,Musical 1941"
tt0033436,Buck Privates,1941,84,"Comedy,Musical,War",7.0,5029,"Comedy,Musical,War 1941"
tt0033467,Citizen Kane,1941,119,"Drama,Mystery",8.2,493147,"Drama,Mystery 1941"
tt0033532,The Devil and Daniel Webster,1941,107,"Drama,Fantasy,Romance",7.5,6523,"Drama,Fantasy,Romance 1941"
tt0033533,The Devil and Miss Jones,1941,92,"Comedy,Romance",7.6,5309,"Comedy,Romance 1941"
tt0033553,Dr. Jekyll and Mr. Hyde,1941,113,"Drama,Horror,Sci-Fi",6.8,10794,"Drama,Horror,Sci-Fi 1941"
tt0033563,Dumbo,1941,64,"Adventure,Animation,Drama",7.2,150530,"Adventure,Animation,Drama 1941"
tt0033627,The 49th Parallel,1941,123,"Drama,Thriller,War",7.3,8518,"Drama,Thriller,War 1941"
tt0033712,Here Comes Mr. Jordan,1941,94,"Comedy,Fantasy,Romance",7.5,8076,"Comedy,Fantasy,Romance 1941"
tt0033717,High Sierra,1941,100,"Action,Adventure,Drama",7.5,21020,"Action,Adventure,Drama 1941"
tt0033729,How Green Was My Valley,1941,118,"Drama,Family",7.7,29188,"Drama,Family 1941"
tt0033740,I Wake Up Screaming,1941,82,"Crime,Drama,Film-Noir",7.2,5880,"Crime,Drama,Film-Noir 1941"
tt0033804,The Lady Eve,1941,94,"Comedy,Romance",7.7,25467,"Comedy,Romance 1941"
tt0033836,The Little Foxes,1941,116,"Drama,Romance",7.9,14175,"Drama,Romance 1941"
tt0033870,The Maltese Falcon,1941,100,"Crime,Drama,Film-Noir",7.9,174334,"Crime,Drama,Film-Noir 1941"
tt0033873,Man Hunt,1941,105,"Crime,Drama,Romance",7.1,7063,"Crime,Drama,Romance 1941"
tt0033874,The Man Who Came to Dinner,1941,113,"Comedy,Romance",7.5,9825,"Comedy,Romance 1941"
tt0033891,Meet John Doe,1941,122,"Comedy,Drama,Romance",7.6,16423,"Comedy,Drama,Romance 1941"
tt0033922,Mr. & Mrs. Smith,1941,95,"Comedy,Romance",6.3,12227,"Comedy,Romance 1941"
tt0034012,Penny Serenade,1941,119,"Drama,Romance",7.1,8907,"Drama,Romance 1941"
tt0034162,The Sea Wolf,1941,100,"Adventure,Drama",7.5,5058,"Adventure,Drama 1941"
tt0034167,Sergeant York,1941,134,"Biography,Drama,History",7.7,19976,"Biography,Drama,History 1941"
tt0034172,Shadow of the Thin Man,1941,97,"Drama,Mystery",7.2,7580,"Drama,Mystery 1941"
tt0034240,Sullivan's Travels,1941,90,"Adventure,Comedy,Drama",7.9,30719,"Adventure,Comedy,Drama 1941"
tt0034248,Suspicion,1941,99,"Drama,Film-Noir,Mystery",7.2,45193,"Drama,Film-Noir,Mystery 1941"
tt0034272,That Hamilton Woman,1941,125,"Drama,History,Romance",7.2,5548,"Drama,History,Romance 1941"
tt0034277,They Died with Their Boots On,1941,142,"Drama,War,Western",7.2,7529,"Drama,War,Western 1941"
tt0034398,The Wolf Man,1941,70,"Horror,Mystery,Romance",7.2,34476,"Horror,Mystery,Romance 1941"
tt0034428,Across the Pacific,1942,97,"Action,Adventure,Drama",6.8,5770,"Action,Adventure,Drama 1942"
tt0034449,All Through the Night,1942,107,"Action,Comedy,Crime",7.1,5474,"Action,Comedy,Crime 1942"
tt0034492,Bambi,1942,69,"Adventure,Animation,Drama",7.3,165476,"Adventure,Animation,Drama 1942"
tt0034522,The Black Swan,1942,87,"Adventure,Drama",6.7,5573,"Adventure,Drama 1942"
tt0034583,Casablanca,1942,102,"Drama,Romance,War",8.5,655357,"Drama,Romance,War 1942"
tt0034587,Cat People,1942,73,"Fantasy,Horror,Thriller",7.2,28676,"Fantasy,Horror,Thriller 1942"
tt0034786,The Ghost of Frankenstein,1942,67,"Drama,Horror,Sci-Fi",6.1,8001,"Drama,Horror,Sci-Fi 1942"
tt0034798,The Glass Key,1942,85,"Crime,Drama,Film-Noir",7.0,7885,"Crime,Drama,Film-Noir 1942"
tt0034862,Holiday Inn,1942,100,"Comedy,Drama,Music",7.3,19520,"Comedy,Drama,Music 1942"
tt0034881,I Married a Witch,1942,77,"Comedy,Fantasy,Romance",7.1,10843,"Comedy,Fantasy,Romance 1942"
tt0034890,In This Our Life,1942,97,Drama,7.3,5718,Drama 1942
tt0034891,In Which We Serve,1942,115,"Drama,War",7.2,7066,"Drama,War 1942"
tt0034922,Journey Into Fear,1943,68,"Drama,Film-Noir,Thriller",6.5,5161,"Drama,Film-Noir,Thriller 1943"
tt0034928,The Jungle Book,1942,108,"Action,Adventure,Family",6.7,5081,"Action,Adventure,Family 1942"
tt0034946,Kings Row,1942,127,Drama,7.5,5446,Drama 1942
tt0035015,The Magnificent Ambersons,1942,88,"Drama,Romance",7.6,28724,"Drama,Romance 1942"
tt0035019,The Major and the Minor,1942,100,"Comedy,Romance",7.3,8506,"Comedy,Romance 1942"
tt0035093,Mrs. Miniver,1942,134,"Drama,Romance,War",7.6,21335,"Drama,Romance,War 1942"
tt0035140,"Now, Voyager",1942,117,"Drama,Romance",7.8,20814,"Drama,Romance 1942"
tt0035160,Obsession,1943,140,"Crime,Drama,Romance",7.5,9057,"Crime,Drama,Romance 1943"
tt0035169,The Palm Beach Story,1942,88,"Comedy,Romance",7.4,13800,"Comedy,Romance 1942"
tt0035211,The Pride of the Yankees,1942,128,"Biography,Drama,Romance",7.6,12919,"Biography,Drama,Romance 1942"
tt0035238,Random Harvest,1942,126,"Drama,Romance",7.9,9281,"Drama,Romance 1942"
tt0035262,Road to Morocco,1942,82,"Adventure,Comedy,Family",7.0,6248,"Adventure,Comedy,Family 1942"
tt0035279,Saboteur,1942,109,"Drama,Thriller,War",7.1,29710,"Drama,Thriller,War 1942"
tt0035317,Sherlock Holmes and the Secret Weapon,1942,68,"Adventure,Crime,Drama",6.5,7355,"Adventure,Crime,Drama 1942"
tt0035318,Sherlock Holmes and the Voice of Terror,1942,65,"Crime,Horror,Mystery",6.4,5746,"Crime,Horror,Mystery 1942"
tt0035417,The Talk of the Town,1942,118,"Comedy,Drama,Romance",7.5,9957,"Comedy,Drama,Romance 1942"
tt0035423,Kate & Leopold,2001,118,"Comedy,Fantasy,Romance",6.4,94029,"Comedy,Fantasy,Romance 2001"
tt0035432,This Gun for Hire,1942,81,"Crime,Drama,Film-Noir",7.3,11643,"Crime,Drama,Film-Noir 1942"
tt0035446,To Be or Not to Be,1942,99,"Comedy,Romance,War",8.1,49905,"Comedy,Romance,War 1942"
tt0035567,Woman of the Year,1942,114,"Comedy,Drama,Romance",7.1,11843,"Comedy,Drama,Romance 1942"
tt0035575,Yankee Doodle Dandy,1942,126,"Biography,Drama,Family",7.6,18043,"Biography,Drama,Family 1942"
tt0035753,Le Corbeau,1943,92,"Crime,Drama,Mystery",7.8,11922,"Crime,Drama,Mystery 1943"
tt0035799,Destination Tokyo,1943,135,"Adventure,War",7.1,6233,"Adventure,War 1943"
tt0035884,Five Graves to Cairo,1943,96,"Drama,Thriller,War",7.3,7628,"Drama,Thriller,War 1943"
tt0035896,For Whom the Bell Tolls,1943,170,"Adventure,Drama,History",6.8,11133,"Adventure,Drama,History 1943"
tt0035899,Frankenstein Meets the Wolf Man,1943,74,"Fantasy,Horror,Sci-Fi",6.4,11066,"Fantasy,Horror,Sci-Fi 1943"
tt0035966,Hangmen Also Die!,1943,134,"Drama,Film-Noir,Thriller",7.4,7354,"Drama,Film-Noir,Thriller 1943"
tt0035979,Heaven Can Wait,1943,112,"Comedy,Drama,Fantasy",7.3,13400,"Comedy,Drama,Fantasy 1943"
tt0036027,I Walked with a Zombie,1943,69,"Drama,Fantasy,Horror",7.0,15452,"Drama,Fantasy,Horror 1943"
tt0036098,Lassie Come Home,1943,89,"Adventure,Drama,Family",7.1,6439,"Adventure,Drama,Family 1943"
tt0036104,The Leopard Man,1943,66,"Film-Noir,Horror,Thriller",6.7,6535,"Film-Noir,Horror,Thriller 1943"
tt0036112,The Life and Death of Colonel Blimp,1943,163,"Drama,Romance,War",8.0,18270,"Drama,Romance,War 1943"
tt0036172,The More the Merrier,1943,104,"Comedy,Romance",7.6,8310,"Comedy,Romance 1943"
tt0036241,The Outlaw,1943,116,"Action,Adventure,Drama",5.4,5399,"Action,Adventure,Drama 1943"
tt0036244,The Ox-Bow Incident,1943,75,"Drama,Western",8.0,27212,"Drama,Western 1943"
tt0036260,Phantom Lady,1944,87,"Crime,Drama,Film-Noir",7.2,6519,"Crime,Drama,Film-Noir 1944"
tt0036261,Phantom of the Opera,1943,92,"Drama,Horror,Music",6.4,9306,"Drama,Horror,Music 1943"
tt0036323,Sahara,1943,97,"Action,Drama,War",7.5,11046,"Action,Drama,War 1943"
tt0036341,The Seventh Victim,1943,71,"Drama,Horror,Mystery",6.7,8929,"Drama,Horror,Mystery 1943"
tt0036342,Shadow of a Doubt,1943,108,"Drama,Film-Noir,Mystery",7.7,75452,"Drama,Film-Noir,Mystery 1943"
tt0036348,Sherlock Holmes Faces Death,1943,68,"Crime,Horror,Mystery",6.9,5709,"Crime,Horror,Mystery 1943"
tt0036349,Sherlock Holmes in Washington,1942,71,"Horror,Mystery,Thriller",6.7,5264,"Horror,Mystery,Thriller 1942"
tt0036376,Son of Dracula,1943,80,"Drama,Fantasy,Horror",6.0,7063,"Drama,Fantasy,Horror 1943"
tt0036377,The Song of Bernadette,1943,156,"Biography,Drama,Mystery",7.6,8433,"Biography,Drama,Mystery 1943"
tt0036400,Sanshiro Sugata,1943,79,"Action,Adventure,Drama",6.7,6270,"Action,Adventure,Drama 1943"
tt0036506,Day of Wrath,1943,97,"Drama,History",8.0,12049,"Drama,History 1943"
tt0036515,Watch on the Rhine,1943,114,"Drama,Thriller",7.1,5459,"Drama,Thriller 1943"
tt0036613,Arsenic and Old Lace,1944,118,"Comedy,Crime,Thriller",7.9,77621,"Comedy,Crime,Thriller 1944"
tt0036695,A Canterbury Tale,1944,124,"Comedy,Drama,Mystery",7.3,7272,"Comedy,Drama,Mystery 1944"
tt0036723,Cover Girl,1944,107,"Comedy,Music,Musical",6.7,6435,"Comedy,Music,Musical 1944"
tt0036733,The Curse of the Cat People,1944,70,"Drama,Fantasy,Horror",6.7,7906,"Drama,Fantasy,Horror 1944"
tt0036775,Double Indemnity,1944,107,"Crime,Drama,Film-Noir",8.3,181632,"Crime,Drama,Film-Noir 1944"
tt0036818,The Punch Bowl,1944,97,"Comedy,Family",7.7,7041,"Comedy,Family 1944"
tt0036855,Gaslight,1944,114,"Crime,Drama,Mystery",7.8,37913,"Crime,Drama,Mystery 1944"
tt0036868,The Best Years of Our Lives,1946,170,"Drama,Romance,War",8.1,76334,"Drama,Romance,War 1946"
tt0036872,Going My Way,1944,126,"Comedy,Drama,Music",7.0,14849,"Comedy,Drama,Music 1944"
tt0036891,Hail the Conquering Hero,1944,101,"Comedy,War",7.6,5545,"Comedy,War 1944"
tt0036910,Henry V,1944,137,"Biography,Drama,History",7.0,7694,"Biography,Drama,History 1944"
tt0036931,House of Frankenstein,1944,71,"Fantasy,Horror,Sci-Fi",6.2,8680,"Fantasy,Horror,Sci-Fi 1944"
tt0036969,Jane Eyre,1943,97,"Drama,Romance",7.4,10334,"Drama,Romance 1943"
tt0037008,Laura,1944,88,"Drama,Film-Noir,Mystery",7.9,56096,"Drama,Film-Noir,Mystery 1944"
tt0037017,Lifeboat,1944,97,"Drama,War",7.6,33679,"Drama,War 1944"
tt0037059,Meet Me in St. Louis,1944,113,"Comedy,Drama,Family",7.5,31131,"Comedy,Drama,Family 1944"
tt0037075,Ministry of Fear,1944,86,"Crime,Drama,Film-Noir",7.1,9679,"Crime,Drama,Film-Noir 1944"
tt0037077,The Miracle of Morgan's Creek,1943,98,"Comedy,Romance,War",7.5,8413,"Comedy,Romance,War 1943"
tt0037094,Mr. Skeffington,1944,146,"Drama,Romance",7.5,7298,"Drama,Romance 1944"
tt0037101,"Murder, My Sweet",1944,95,"Crime,Drama,Film-Noir",7.5,16378,"Crime,Drama,Film-Noir 1944"
tt0037120,National Velvet,1944,123,"Drama,Family,Sport",7.3,8866,"Drama,Family,Sport 1944"
tt0037166,Passage to Marseille,1944,109,"Adventure,Drama,Romance",6.8,5675,"Adventure,Drama,Romance 1944"
tt0037168,The Pearl of Death,1944,69,"Crime,Drama,Horror",7.1,5410,"Crime,Drama,Horror 1944"
tt0037248,The Scarlet Claw,1944,74,"Crime,Horror,Mystery",7.2,6520,"Crime,Horror,Mystery 1944"
tt0037280,Since You Went Away,1944,177,"Drama,Romance,War",7.5,5511,"Drama,Romance,War 1944"
tt0037303,The Spider Woman,1943,63,"Horror,Mystery,Thriller",7.0,5707,"Horror,Mystery,Thriller 1943"
tt0037365,The Thin Man Goes Home,1944,100,"Comedy,Crime,Film-Noir",7.3,6928,"Comedy,Crime,Film-Noir 1944"
tt0037366,Thirty Seconds Over Tokyo,1944,138,"Drama,History,War",7.2,7136,"Drama,History,War 1944"
tt0037382,To Have and Have Not,1944,100,"Adventure,Comedy,Drama",7.8,41237,"Adventure,Comedy,Drama 1944"
tt0037415,The Uninvited,1944,99,"Fantasy,Horror,Mystery",7.2,13578,"Fantasy,Horror,Mystery 1944"
tt0037469,The Woman in the Window,1944,107,"Crime,Drama,Film-Noir",7.6,19538,"Crime,Drama,Film-Noir 1944"
tt0037514,Anchors Aweigh,1945,140,"Comedy,Fantasy,Musical",7.0,10031,"Comedy,Fantasy,Musical 1945"
tt0037515,And Then There Were None,1945,97,"Crime,Drama,Mystery",7.3,18548,"Crime,Drama,Mystery 1945"
tt0037536,The Bells of St. Mary's,1945,126,Drama,7.2,10579,Drama 1945
tt0037549,The Body Snatcher,1945,78,"Horror,Thriller",7.3,11219,"Horror,Thriller 1945"
tt0037558,Brief Encounter,1945,86,"Drama,Romance",8.0,48678,"Drama,Romance 1945"
tt0037595,Christmas in Connecticut,1945,101,"Comedy,Romance",7.3,13772,"Comedy,Romance 1945"
tt0037611,Conflict,1945,86,"Drama,Film-Noir,Mystery",7.2,5372,"Drama,Film-Noir,Mystery 1945"
tt0037630,Les dames du Bois de Boulogne,1945,86,"Drama,Romance",7.1,5191,"Drama,Romance 1945"
tt0037635,Dead of Night,1945,95,"Drama,Fantasy,Horror",7.5,15885,"Drama,Fantasy,Horror 1945"
tt0037638,Detour,1945,66,"Crime,Drama,Film-Noir",7.3,22098,"Crime,Drama,Film-Noir 1945"
tt0037674,Children of Paradise,1945,189,"Drama,Romance",8.3,22535,"Drama,Romance 1945"
tt0037691,Fallen Angel,1945,98,"Crime,Film-Noir,Mystery",7.0,7281,"Crime,Film-Noir,Mystery 1945"
tt0037793,House of Dracula,1945,67,"Fantasy,Horror,Sci-Fi",5.7,6822,"Fantasy,Horror,Sci-Fi 1945"
tt0037794,The House of Fear,1945,69,"Crime,Drama,Film-Noir",7.2,6175,"Crime,Drama,Film-Noir 1945"
tt0037800,I Know Where I'm Going!,1945,92,"Drama,Romance",7.4,11361,"Drama,Romance 1945"
tt0037820,Isle of the Dead,1945,71,"Drama,Horror,Mystery",6.4,5773,"Drama,Horror,Mystery 1945"
tt0037824,"Ivan the Terrible, Part I",1944,95,"Biography,Drama,History",7.6,11767,"Biography,Drama,History 1944"
tt0037865,Leave Her to Heaven,1945,110,"Drama,Film-Noir,Romance",7.6,16744,"Drama,Film-Noir,Romance 1945"
tt0037884,The Lost Weekend,1945,101,"Drama,Film-Noir",7.9,43280,"Drama,Film-Noir 1945"
tt0037913,Mildred Pierce,1945,111,"Crime,Drama,Film-Noir",7.9,31466,"Crime,Drama,Film-Noir 1945"
tt0037954,"Objective, Burma!",1945,142,"Action,Adventure,Drama",7.3,5954,"Action,Adventure,Drama 1945"
tt0037988,The Picture of Dorian Gray,1945,110,"Drama,Fantasy,Horror",7.5,16092,"Drama,Fantasy,Horror 1945"
tt0038057,Scarlet Street,1945,102,"Crime,Drama,Film-Noir",7.7,21257,"Crime,Drama,Film-Noir 1945"
tt0038109,Spellbound,1945,111,"Drama,Film-Noir,Mystery",7.5,55417,"Drama,Film-Noir,Mystery 1945"
tt0038160,They Were Expendable,1945,135,"Drama,War",7.2,10248,"Drama,War 1945"
tt0038166,The Three Caballeros,1944,71,"Animation,Comedy,Family",6.2,17183,"Animation,Comedy,Family 1944"
tt0038190,A Tree Grows in Brooklyn,1945,129,"Drama,Family,Romance",8.0,9053,"Drama,Family,Romance 1945"
tt0038259,The Woman in Green,1945,68,"Crime,Drama,Horror",6.6,7721,"Crime,Drama,Horror 1945"
tt0038348,Beauty and the Beast,1946,93,"Drama,Fantasy,Romance",7.9,29861,"Drama,Fantasy,Romance 1946"
tt0038355,The Big Sleep,1946,114,"Crime,Drama,Film-Noir",7.9,94283,"Crime,Drama,Film-Noir 1946"
tt0038363,Blithe Spirit,1945,96,"Comedy,Fantasy",7.0,9266,"Comedy,Fantasy 1945"
tt0038369,The Blue Dahlia,1946,96,"Crime,Drama,Film-Noir",7.1,10465,"Crime,Drama,Film-Noir 1946"
tt0038453,The Dark Corner,1946,99,"Crime,Drama,Film-Noir",7.1,5753,"Crime,Drama,Film-Noir 1946"
tt0038455,The Dark Mirror,1946,85,"Crime,Drama,Film-Noir",7.0,6311,"Crime,Drama,Film-Noir 1946"
tt0038492,Dragonwyck,1946,103,"Drama,Mystery,Romance",6.9,6100,"Drama,Mystery,Romance 1946"
tt0038494,Dressed to Kill,1946,71,"Crime,Drama,Mystery",6.8,7622,"Crime,Drama,Mystery 1946"
tt0038499,Duel in the Sun,1946,129,"Drama,Romance,Western",6.7,10446,"Drama,Romance,Western 1946"
tt0038559,Gilda,1946,110,"Drama,Film-Noir,Romance",7.6,37391,"Drama,Film-Noir,Romance 1946"
tt0038574,Great Expectations,1946,118,"Adventure,Drama,Mystery",7.8,28342,"Adventure,Drama,Mystery 1946"
tt0038577,Green for Danger,1946,91,"Comedy,Crime,Mystery",7.3,6307,"Comedy,Crime,Mystery 1946"
tt0038589,The Harvey Girls,1946,102,"Comedy,Drama,History",7.0,5407,"Comedy,Drama,History 1946"
tt0038622,Humoresque,1946,125,"Drama,Film-Noir,Music",7.3,5440,"Drama,Film-Noir,Music 1946"
tt0038650,It's a Wonderful Life,1946,130,"Drama,Family,Fantasy",8.6,554357,"Drama,Family,Fantasy 1946"
tt0038669,The Killers,1946,103,"Crime,Drama,Film-Noir",7.7,26101,"Crime,Drama,Film-Noir 1946"
tt0038718,Make Mine Music,1946,75,"Adventure,Animation,Comedy",6.1,5573,"Adventure,Animation,Comedy 1946"
tt0038733,A Matter of Life and Death,1946,104,"Drama,Fantasy,Romance",8.0,27944,"Drama,Fantasy,Romance 1946"
tt0038762,My Darling Clementine,1946,97,"Drama,Romance,Western",7.7,28536,"Drama,Romance,Western 1946"
tt0038777,A Night in Casablanca,1946,85,"Comedy,Family",6.9,8071,"Comedy,Family 1946"
tt0038787,Notorious,1946,102,"Drama,Film-Noir,Mystery",7.9,112637,"Drama,Film-Noir,Mystery 1946"
tt0038823,Paisan,1946,120,"Drama,War",7.6,10736,"Drama,War 1946"
tt0038854,The Postman Always Rings Twice,1946,113,"Crime,Drama,Film-Noir",7.4,24849,"Crime,Drama,Film-Noir 1946"
tt0038873,The Razor's Edge,1946,145,"Drama,Romance",7.3,7409,"Drama,Romance 1946"
tt0038890,"Rome, Open City",1945,103,"Drama,Thriller,War",8.0,34093,"Drama,Thriller,War 1945"
tt0038913,Shoeshine,1946,91,Drama,8.0,9032,Drama 1946
tt0038969,Song of the South,1946,94,"Animation,Comedy,Family",6.9,15221,"Animation,Comedy,Family 1946"
tt0038975,The Spiral Staircase,1946,83,"Drama,Horror,Mystery",7.3,12511,"Drama,Horror,Mystery 1946"
tt0038988,The Strange Love of Martha Ivers,1946,116,"Drama,Film-Noir,Romance",7.4,12346,"Drama,Film-Noir,Romance 1946"
tt0038991,The Stranger,1946,95,"Crime,Drama,Film-Noir",7.3,30927,"Crime,Drama,Film-Noir 1946"
tt0039017,Terror by Night,1946,60,"Crime,Drama,Film-Noir",6.7,7711,"Crime,Drama,Film-Noir 1946"
tt0039111,The Yearling,1946,128,"Drama,Family,Western",7.2,7026,"Drama,Family,Western 1946"
tt0039152,Angel and the Badman,1947,100,"Drama,Romance,Western",6.8,7396,"Drama,Romance,Western 1947"
tt0039169,The Bachelor and the Bobby-Soxer,1947,95,"Comedy,Romance",7.2,10321,"Comedy,Romance 1947"
tt0039190,The Bishop's Wife,1947,109,"Comedy,Drama,Fantasy",7.6,23848,"Comedy,Drama,Fantasy 1947"
tt0039192,Black Narcissus,1947,101,Drama,7.7,31431,Drama 1947
tt0039204,Body and Soul,1947,104,"Drama,Film-Noir,Sport",7.6,5847,"Drama,Film-Noir,Sport 1947"
tt0039208,Boomerang!,1947,88,"Crime,Drama,Film-Noir",7.2,5466,"Crime,Drama,Film-Noir 1947"
tt0039211,Born to Kill,1947,92,"Crime,Drama,Film-Noir",7.2,6709,"Crime,Drama,Film-Noir 1947"
tt0039220,Brighton Rock,1948,92,"Crime,Drama,Film-Noir",7.2,7635,"Crime,Drama,Film-Noir 1948"
tt0039224,Brute Force,1947,98,"Crime,Drama,Film-Noir",7.5,12761,"Crime,Drama,Film-Noir 1947"
tt0039286,Crossfire,1947,86,"Crime,Drama,Film-Noir",7.2,10910,"Crime,Drama,Film-Noir 1947"
tt0039302,Dark Passage,1947,106,"Drama,Film-Noir,Thriller",7.5,23948,"Drama,Film-Noir,Thriller 1947"
tt0039305,Dead Reckoning,1946,100,"Crime,Drama,Film-Noir",7.0,9931,"Crime,Drama,Film-Noir 1946"
tt0039404,Fun and Fancy Free,1947,73,"Adventure,Animation,Comedy",6.3,10575,"Adventure,Animation,Comedy 1947"
tt0039416,Gentleman's Agreement,1947,118,"Drama,Romance",7.2,19191,"Drama,Romance 1947"
tt0039417,Germany Year Zero,1948,78,Drama,7.8,15352,Drama 1948
tt0039420,The Ghost and Mrs. Muir,1947,104,"Comedy,Drama,Fantasy",7.8,21313,"Comedy,Drama,Fantasy 1947"
